Circular ID,Subject,Date,Label
33780.0,GRB 230512A: Fermi-LAT detection,2023-05-12 18:34:10.946,High Energy Observations
33781.0,GRB 230512A: Tiled Swift observations,2023-05-12 19:05:37.057,High Energy Observations
33782.0,GRB 230511D: Zwicky Transient Facility Follow-Up of a Fermi Short GRB (Trigger 705537623),2023-05-12 20:19:22.851,High Energy Observations
33783.0,GRB 230430A: Zwicky Transient Facility Follow-Up of a Fermi Short GRB (Trigger 704533643),2023-05-12 20:20:45.912,Optical Observations
33784.0,GRB 230512A: Zwicky Transient Facility Follow-Up of a Fermi Short GRB (Trigger 705565670),2023-05-12 20:21:39.329,Optical Observations
33785.0,GRB 230512A: Fermi GBM detection,2023-05-12 22:33:49.421,High Energy Observations
33786.0,GRB 230512A: GIT optical follow-up ZTF candidates,2023-05-12 22:45:11.517,Optical Observations
33787.0,IceCube-Cascade 230511A: Upper limits from a search for additional neutrino events in IceCube,2023-05-13 01:53:53.283,Neutrinos
33788.0,IceCube-230511A: Upper limits from a search for additional neutrino events in IceCube,2023-05-13 01:55:53.482,Neutrinos
33789.0,GRB 230512A: Swift-XRT observations,2023-05-13 08:06:19.869,High Energy Observations
33790.0,GRB 230510A: OHP/T193 and OHP/T120 optical observations,2023-05-13 08:39:57.140,Optical Observations
33791.0,Fermi-LAT gamma-ray observations of IceCube-230511A,2023-05-13 11:30:15.888,Neutrinos
33792.0,Fermi  trigger No 705565670: Global MASTER-Net observations report,2023-05-13 12:45:22.307,Optical Observations
33793.0,GRB 230513A: Fermi GBM Final Real-time Localization,2023-05-13 22:27:50.036,High Energy Observations
33794.0,GRB 230510A: GRBAlpha detection,2023-05-14 08:25:50.746,Optical Observations
33795.0,GRB 230512A: GRBAlpha detection,2023-05-14 08:29:43.684,Optical Observations
33796.0,GRB 230512A: Kitab possible afterglow candidate,2023-05-14 12:41:26.046,Optical Observations
33797.0,GRB 230512A: GIT non detection of afterglow candidate,2023-05-14 16:41:15.786,Optical Observations
33798.0,GRB 230512A: Liverpool Telescope observations,2023-05-14 17:03:28.345,Optical Observations
33799.0,GRB 230512A: Zwicky Transient Facility non-detection of GRB afterglow candidate,2023-05-14 17:10:39.135,Optical Observations
33800.0,GRB 230512A: Nanshan/NEXT non-detection of GRB afterglow candidate,2023-05-14 23:03:22.839,Optical Observations
33801.0,GRB 230513A: Zwicky Transient Facility Follow-Up of a Fermi Short GRB (Trigger 705709044),2023-05-15 01:06:55.026,Optical Observations
33802.0,IPN triangulation of GRB 230512A,2023-05-15 10:17:05.201,High Energy Observations
33803.0,IPN triangulation of GRB 230511D (short),2023-05-15 12:15:18.533,High Energy Observations
33804.0,GRB 230516A: Fermi GBM Final Real-time Localization,2023-05-16 18:01:20.111,High Energy Observations
33805.0,Fermi  trigger No 705952199: Global MASTER-Net observations report,2023-05-16 20:15:22.502,Optical Observations
33806.0,GRB 230510B: Fermi GBM detection,2023-05-16 21:23:02.341,High Energy Observations
33807.0,GRB 230517A: Fermi GBM Final Real-time Localization,2023-05-17 11:17:12.235,High Energy Observations
33808.0,Improved IPN triangulation of GRB 230512A,2023-05-17 12:02:03.492,High Energy Observations
33809.0,GRB 230517A: BALROG localization (Fermi Trigger 706014351 / GRB 230517462),2023-05-17 12:51:43.225,High Energy Observations
33810.0,Fermi  trigger No 706014351: Global MASTER-Net observations report,2023-05-17 17:15:41.397,Optical Observations
33811.0,GRB 230510B: GRBAlpha detection,2023-05-17 18:34:37.505,Optical Observations
33812.0,GRB 230513A: Zwicky Transient Facility continuous observations of a Fermi Short GRB (Trigger 705709044),2023-05-18 04:32:06.532,Optical Observations
33813.0,LIGO/Virgo/KAGRA S230518h: Identification of a GW compact binary merger candidate,2023-05-18 14:06:25.133,Gravitational Wave
33814.0,LIGO/Virgo S230518h: Upper limits from IceCube neutrino search,2023-05-18 14:37:41.861,Neutrinos
33815.0,LIGO/Virgo S230518h: No counterpart candidates in INTEGRAL SPI-ACS prompt observation,2023-05-18 16:57:30.370,High Energy Observations
33816.0,LIGO/Virgo/KAGRA S230518h: Updated Sky localization and EM Bright Classification,2023-05-18 17:30:57.448,Gravitational Wave
33817.0,LIGO/Virgo S230518h: Global MASTER-Net observations report,2023-05-18 18:28:23.396,Optical Observations
33818.0,LIGO/Virgo/KAGRA S230518h: Upper limits from Fermi-GBM Observations,2023-05-18 20:36:37.502,High Energy Observations
33819.0,LIGO/Virgo/KAGRA S230518h: AstroSat CZTI non-detection and upper limits,2023-05-18 20:42:47.503,Optical Observations
33820.0,LIGO/Virgo/Kagra S230518h: NED Galaxies in the Localization Volume,2023-05-18 21:55:55.295,Optical Observations
33821.0,Fermi Gamma-ray Burst Monitor trigger 706068974/230518095 is not a GRB,2023-05-18 22:30:43.879,High Energy Observations
33822.0,GRB 230518A: Fermi GBM Final Real-time Localization,2023-05-18 22:59:56.397,High Energy Observations
33823.0,LIGO/Virgo/KAGRA S230518h: Coverage and upper limits from MAXI/GSC observations,2023-05-19 09:51:52.989,High Energy Observations
33824.0,"LIGO/Virgo S230518h: Swift XRT observations, 8 X-ray sources",2023-05-19 10:44:27.050,High Energy Observations
33825.0,GRB 230518A: Swift/BAT-GUANO detection,2023-05-19 11:34:53.617,High Energy Observations
33826.0,LIGO/Virgo S230518h: AGILE/MCAL observations,2023-05-19 11:54:04.761,High Energy Observations
33827.0,LIGO/Virgo/KAGRA S230518h: Upper limits from Konus-Wind observations,2023-05-19 16:11:50.847,High Energy Observations
33828.0,GRB 230518A: Fermi GBM Observation,2023-05-19 17:07:45.241,High Energy Observations
33829.0,LIGO/Virgo/KAGRA S230518h: Swope Search and Candidate Counterpart Identification,2023-05-19 17:08:20.221,Optical Observations
33830.0,LIGO/Virgo/KAGRA S230518h: ATLAS observations of the skymap,2023-05-19 18:09:18.685,Optical Observations
33831.0,  GRB 230520A: MAXI/GSC detection,2023-05-20 05:51:53.451,High Energy Observations
33832.0,"LIGO/Virgo/KAGRA S230518h: Swift/UVOT Upper Limits for Swope candidates: SSS23a, SSS23b and SSS23c",2023-05-20 12:10:28.839,High Energy Observations
33833.0,LIGO/Virgo/KAGRA S230518h: GECKO tiling observations with KMTNet,2023-05-20 13:40:33.822,Optical Observations
33834.0,LIGO/Virgo/KAGRA S230518h: ATCA follow-up of candidate counterparts,2023-05-20 14:56:35.437,Radio Observations
33835.0,LIGO/Virgo/KAGRA S230520ae: Upper limits from IceCube neutrino search,2023-05-20 23:20:41.431,Neutrinos
33836.0,GRB 230520B: Fermi GBM Final Real-time Localization,2023-05-20 23:22:06.516,High Energy Observations
33837.0,GRB 230520B is not a GRB,2023-05-21 00:41:11.552,High Energy Observations
33838.0,LIGO/Virgo/KAGRA S230520ae: Identification of a GW compact binary merger candidate: End-to-End Test,2023-05-21 02:17:57.242,Gravitational Wave
33839.0,GRB 230521A: Fermi GBM Final Real-time Localization,2023-05-21 05:13:46.324,High Energy Observations
33840.0,GRB 230520A: CALET Gamma-Ray Burst Monitor detection,2023-05-21 06:10:46.582,High Energy Observations
33841.0,Fermi  trigger No 706317104: Global MASTER-Net observations report,2023-05-21 07:30:28.603,Optical Observations
33842.0,Fermi  trigger No 706331483: Global MASTER-Net observations report,2023-05-21 07:30:33.988,Optical Observations
33843.0,IPN triangulation of GRB 230518A (short),2023-05-21 13:50:51.601,High Energy Observations
33844.0,Fermi  trigger No 706328428: Global MASTER-Net observations report,2023-05-21 18:30:44.414,Optical Observations
33845.0,LIGO/Virgo S230520ae: Global MASTER-Net observations report,2023-05-21 20:30:51.089,Optical Observations
33846.0,Fermi Gamma-ray Burst Monitor trigger 706338208/230521211 is not a GRB,2023-05-22 00:19:06.325,High Energy Observations
33847.0,GRB 230518B: VZLUSAT-2 detection,2023-05-22 03:38:03.701,Optical Observations
33848.0,LIGO/Virgo/KAGRA S230521k: Zwicky Transient Facility observations,2023-05-22 04:35:25.231,High Energy Observations
33849.0,LIGO/Virgo S230521k: Global MASTER-Net observations report,2023-05-22 06:24:36.476,Optical Observations
33850.0,LIGO/Virgo/KAGRA S230522a: 2 counterpart neutrino candidates from IceCube neutrino searches,2023-05-22 12:26:35.902,Neutrinos
33851.0,LIGO/Virgo/KAGRA S230518h: Swift/UVOT Upper Limits for MeerLICHT candidates: AT2023ixg and AT2023iyb,2023-05-22 15:52:54.300,High Energy Observations
33852.0,LIGO/Virgo/KAGRA S230522n: Upper limits from IceCube neutrino search,2023-05-22 16:25:52.226,Neutrinos
33853.0,LIGO/Virgo S230522a: Global MASTER-Net observations report,2023-05-23 02:50:46.201,Optical Observations
33854.0,LIGO/Virgo S230522n: Global MASTER-Net observations report,2023-05-23 02:50:51.541,Optical Observations
33855.0,AMON Coincidence Alert from the sub-threshold IceCube-HAWC search NuEm-230523A,2023-05-23 04:07:06.276,Neutrinos
33856.0,GRB 230523A: Fermi GBM Final Real-time Localization,2023-05-23 11:33:48.835,High Energy Observations
33857.0,Fermi Gamma-ray Burst Monitor trigger 706536788/230523509 is not a GRB,2023-05-23 12:47:13.894,High Energy Observations
33858.0,LIGO/Virgo/KAGRA S230521k: Additional candidates from Zwicky Transient Facility,2023-05-23 20:38:13.712,High Energy Observations
33859.0,GRB 230523A: Swift/BAT-GUANO detection of a short hard burst,2023-05-23 22:58:55.715,High Energy Observations
33860.0,GRB 230523B: Name correction from GCN Circular 33859,2023-05-23 23:04:04.827,High Energy Observations
33861.0,LIGO/Virgo/KAGRA S230521k: MASTER new OT discovery,2023-05-24 00:18:42.993,Optical Observations
33862.0,Fermi  trigger No 706536788: Global MASTER-Net observations report,2023-05-24 00:45:43.973,Optical Observations
33863.0,Fermi  trigger No 706599831: Global MASTER-Net observations report,2023-05-24 06:15:27.278,Optical Observations
33864.0,GRB 230524A: Fermi GBM Final Real-time Localization,2023-05-24 06:16:55.977,High Energy Observations
33865.0,LIGO/Virgo S230524b: Global MASTER-Net observations report,2023-05-24 06:24:26.443,Optical Observations
33866.0,Fermi  trigger No 706610076: Global MASTER-Net observations report,2023-05-24 11:00:26.612,Optical Observations
33867.0,GRB 230524A: AGILE detection,2023-05-24 11:35:12.561,High Energy Observations
33868.0,GRB 230524A: AstroSat CZTI detection,2023-05-24 13:31:35.501,High Energy Observations
33869.0,GRB 230524B: AstroSat CZTI detection,2023-05-24 13:36:46.293,High Energy Observations
33870.0,IceCube-230524A - IceCube observation of a high-energy neutrino candidate track-like event,2023-05-24 13:50:23.645,Neutrinos
33871.0,LIGO/Virgo/KAGRA S230524x: Retraction of GW compact binary merger candidate,2023-05-24 20:50:40.683,Gravitational Wave
33872.0,LIGO/Virgo/KAGRA S230518h: No transient candidates in CALET observations,2023-05-25 06:39:10.525,High Energy Observations
33873.0,IceCube Alert 230524.47: Global MASTER-Net observations report,2023-05-25 07:13:25.888,Optical Observations
33874.0,GRB 230524A: Fermi GBM Observation,2023-05-25 10:00:14.596,High Energy Observations
33875.0,GRB 230523B: GRBAlpha detection,2023-05-25 10:57:50.496,Optical Observations
33876.0,IceCube-230524A: Upper limits from a search for additional neutrino events in IceCube,2023-05-25 13:54:12.433,Neutrinos
33877.0,GRB 230525A: Fermi GBM Final Localization,2023-05-25 14:54:44.247,High Energy Observations
33878.0,LIGO/Virgo/KAGRA S230518h: TESS observations of the localization region,2023-05-25 16:37:21.778,Optical Observations
33879.0,GRB 230525A: Fermi GBM Detection,2023-05-25 17:10:06.375,High Energy Observations
33880.0,GRB 230510A: Swift-BAT refined analysis,2023-05-26 13:27:36.974,High Energy Observations
33881.0,LIGO/Virgo/KAGRA S230518h: Upper limits from Glowbug gamma-ray observations,2023-05-26 17:28:30.978,Gravitational Wave
33882.0,Fermi-LAT gamma-ray observations of IceCube-230524A,2023-05-26 21:44:19.216,Neutrinos
33883.0,LIGO/Virgo/KAGRA S230520ae: Updated Sky localization,2023-05-26 22:04:48.890,Gravitational Wave
33884.0,LIGO/Virgo/KAGRA S230518h: Updated Sky localization,2023-05-26 22:24:59.196,Gravitational Wave
33885.0,LIGO/Virgo S230525a: Global MASTER-Net observations report,2023-05-27 15:28:22.094,Optical Observations
33886.0,Alert from the HAWC Burst Monitor HAWC-230527A,2023-05-27 18:40:32.975,High Energy Observations
33887.0,GRB 230529A: Fermi GBM Final Real-time Localization,2023-05-29 08:05:21.080,High Energy Observations
33888.0,LIGO/Virgo S230529p: Global MASTER-Net observations report,2023-05-29 13:58:39.134,Optical Observations
33889.0,LIGO/Virgo/KAGRA S230529ay: Identification of a GW compact binary merger candidate,2023-05-29 18:36:00.036,Gravitational Wave
33890.0,LIGO/Virgo/KAGRA S230529ay: No counterpart candidates in INTEGRAL SPI-ACS prompt observation,2023-05-29 19:14:52.880,High Energy Observations
33891.0,LIGO/Virgo/KAGRA S230529ay: Updated Sky localization and EM Bright Classification,2023-05-29 20:03:57.336,Gravitational Wave
33892.0,LIGO/Virgo/KAGRA S230529ay: Upper limits from Fermi-GBM Observations,2023-05-30 01:55:30.730,High Energy Observations
33893.0,LIGO/Virgo/KAGRA S230529ay: Coverage and upper limits from MAXI/GSC observations,2023-05-30 05:13:28.162,High Energy Observations
33894.0,LIGO/Virgo/KAGRA S230529ay: upper limits from AGILE/MCAL,2023-05-30 08:00:31.866,High Energy Observations
33895.0,LIGO/Virgo S230529ay: Global MASTER-Net observations report,2023-05-30 08:50:55.048,Optical Observations
33896.0,LIGO/Virgo/KAGRA S230529ay: AstroSat CZTI non-detection and upper limits,2023-05-30 11:47:31.699,High Energy Observations
33897.0,LIGO/Virgo/KAGRA S230529ay: Upper limits from CALET observations. ,2023-05-30 19:42:13.225,Gravitational Wave
33898.0,LIGO/Virgo/KAGRA S230527ch: Zwicky Transient Facility observations,2023-05-31 03:32:27.519,High Energy Observations
33899.0,LIGO/Virgo/KAGRA S230528a: Zwicky Transient Facility observations,2023-05-31 03:32:34.881,High Energy Observations
33900.0,LIGO/Virgo/KAGRA S230529ay: Zwicky Transient Facility observations,2023-05-31 03:32:40.135,High Energy Observations
33901.0,GRB 230525A: CALET Gamma-Ray Burst Monitor detection,2023-05-31 06:20:08.437,High Energy Observations
33902.0,LIGO/Virgo S230531f: Global MASTER-Net observations report,2023-05-31 06:24:44.021,Optical Observations
33903.0,LIGO/Virgo/KAGRA S230601bf: Identification of a GW compact binary merger candidate,2023-06-01 23:28:00.887,Gravitational Wave
33904.0,LIGO/Virgo S230601bf: Global MASTER-Net observations report,2023-06-02 13:46:39.009,Optical Observations
33905.0,GRB 230522A: GRBAlpha and VZLUSAT-2 joint detection,2023-06-02 16:58:50.103,Optical Observations
33906.0,GRB 230521A: VZLUSAT-2 detection,2023-06-02 17:43:46.250,Optical Observations
33907.0,LIGO/Virgo/KAGRA S230518h: Upper limits from a two-week IceCube neutrino search,2023-06-02 22:04:10.017,Neutrinos
33908.0,LIGO/Virgo S230602ap: Global MASTER-Net observations report,2023-06-03 07:48:43.376,Optical Observations
33909.0,LIGO/Virgo S230603aa: Global MASTER-Net observations report,2023-06-03 07:48:51.381,Optical Observations
33910.0,GRB 230603A: Fermi GBM Final Real-time Localization,2023-06-03 12:45:56.901,High Energy Observations
33911.0,IceCube-230603A - IceCube observation of a high-energy neutrino candidate track-like event,2023-06-03 15:14:00.930,Neutrinos
33912.0,LIGO/Virgo S230604z: Global MASTER-Net observations report,2023-06-04 09:32:38.445,Optical Observations
33913.0,LIGO/Virgo S230605o: Global MASTER-Net observations report,2023-06-05 07:02:58.556,Optical Observations
33914.0,LIGO/Virgo/KAGRA S230605o: Identification of a GW compact binary merger candidate,2023-06-05 07:20:47.329,Gravitational Wave
33915.0,GRB 230604A: AstroSat CZTI detection of a short GRB,2023-06-05 09:34:09.815,High Energy Observations
33916.0,Super-Kamiokande: Neutrino search for SN2023ixf,2023-06-05 12:30:44.692,Neutrinos
33917.0,LIGO/Virgo/KAGRA S230601bf: Updated Sky localization,2023-06-05 16:54:29.434,Gravitational Wave
33918.0,IceCube-230603A: Upper limits from a search for additional neutrino events in IceCube,2023-06-05 17:02:25.794,Neutrinos
33919.0,LIGO/Virgo/KAGRA S230605o: Updated Sky localization,2023-06-05 19:53:07.788,Gravitational Wave
33920.0,Fermi-LAT gamma-ray observations of IceCube-230603A,2023-06-05 20:50:06.116,Neutrinos
33921.0,GRB 230606A: Swift detection of a burst,2023-06-06 01:15:46.522,High Energy Observations
33922.0,LIGO/Virgo/KAGRA S230606d: Identification of a GW compact binary merger candidate,2023-06-06 02:03:29.153,Gravitational Wave
33923.0,LIGO/Virgo S230606d: Global MASTER-Net observations report,2023-06-06 02:22:22.421,Optical Observations
33924.0,GRB 230606A: Enhanced Swift-XRT position,2023-06-06 06:08:02.991,High Energy Observations
33925.0,LIGO/Virgo S230606z: Global MASTER-Net observations report,2023-06-06 07:06:40.960,Optical Observations
33926.0,GRB 230606A: Swift/UVOT Upper Limits,2023-06-06 13:18:49.370,Optical Observations
